Date,gen,to_egrid,to_estore,to_emob,to_load,to_heat,to_hstore
2020-12-31 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 07:00:00+00:00,0.1563417078162427,0.0,0.0,0.0,0.1563417078162427,0.0,0.0
2021-01-01 08:00:00+00:00,1.7453776440863231,0.0,0.1455074660956559,0.0,0.7862512588197288,0.8136189191709384,0.0
2021-01-01 09:00:00+00:00,2.7872800046905315,0.0,1.3852905146632557,0.0,0.6232164409250378,0.7787730491022378,0.0
2021-01-01 10:00:00+00:00,1.9491104268175719,0.0,0.6561408929975129,0.0,0.517140683632504,0.7758288501875549,0.0
2021-01-01 11:00:00+00:00,1.7745055704250436,0.0,1.0049113583006073,0.0,0.0,0.7695942121244365,0.0
2021-01-01 12:00:00+00:00,2.0083092468750774,0.0,0.0,0.0,1.24646984354861,0.7618394033264675,0.0
2021-01-01 13:00:00+00:00,0.586598626023084,0.0,0.0,0.0,0.0,0.586598626023084,0.0
2021-01-01 14:00:00+00:00,0.07463297809012182,0.0,0.0,0.0,0.07463297809012182,0.0,0.0
2021-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 07:00:00+00:00,0.036084171600700286,0.0,0.0,0.0,0.0,0.036084171600700286,0.0
2021-01-02 08:00:00+00:00,0.1828050728677179,0.0,0.0,0.0,0.1828050728677179,0.0,0.0
2021-01-02 09:00:00+00:00,0.41836874394591933,0.0,0.0,0.0,0.41836874394591933,0.0,0.0
2021-01-02 10:00:00+00:00,0.8803548786609382,0.0,0.0,0.0,0.05976438214200519,0.820590496518933,0.0
2021-01-02 11:00:00+00:00,0.8969369188076701,0.0,0.0,0.0,0.09288153715352454,0.8040553816541456,0.0
2021-01-02 12:00:00+00:00,0.3749852993659471,0.0,0.0,0.0,0.0,0.3749852993659471,0.0
2021-01-02 13:00:00+00:00,0.13419620311537078,0.0,0.0,0.0,0.13419620311537078,0.0,0.0
2021-01-02 14:00:00+00:00,0.011968224611135968,0.0,0.0,0.0,0.011968224611135968,0.0,0.0
2021-01-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 08:00:00+00:00,0.033613548465323585,0.0,0.033613548465323585,0.0,0.0,0.0,0.0
2021-01-03 09:00:00+00:00,0.24721230852846887,0.0,0.0,0.0,0.24721230852846887,0.0,0.0
2021-01-03 10:00:00+00:00,0.3549835078958048,0.0,0.0,0.0,0.3549835078958048,0.0,0.0
2021-01-03 11:00:00+00:00,0.3915213429098533,0.0,0.0,0.0,0.3915213429098533,0.0,0.0
2021-01-03 12:00:00+00:00,0.14381871209357724,0.0,0.0,0.0,0.14381871209357724,0.0,0.0
2021-01-03 13:00:00+00:00,0.007186581082939347,0.0,0.0,0.007186581082939347,0.0,0.0,0.0
2021-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 07:00:00+00:00,0.004807535433634979,0.0,0.0,0.0,0.004807535433634979,0.0,0.0
2021-01-04 08:00:00+00:00,0.35335161429629225,0.0,0.0,0.0,0.35335161429629225,0.0,0.0
2021-01-04 09:00:00+00:00,0.22841565787803797,0.0,0.0,0.0,0.22841565787803797,0.0,0.0
2021-01-04 10:00:00+00:00,0.12502733164016727,0.0,0.0,0.0,0.12502733164016727,0.0,0.0
2021-01-04 11:00:00+00:00,0.03126643911755335,0.0,0.0,0.0,0.03126643911755335,0.0,0.0
2021-01-04 12:00:00+00:00,0.012025100779810016,0.0,0.0,0.0,0.012025100779810016,0.0,0.0
2021-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 07:00:00+00:00,0.014418898031774345,0.0,0.0,0.0,0.014418898031774345,0.0,0.0
2021-01-05 08:00:00+00:00,0.10095832403199283,0.0,0.0,0.0,0.10095832403199283,0.0,0.0
2021-01-05 09:00:00+00:00,0.20196247045513155,0.0,0.0,0.0,0.20196247045513155,0.0,0.0
2021-01-05 10:00:00+00:00,0.30273271326221984,0.0,0.0,0.0,0.30273271326221984,0.0,0.0
2021-01-05 11:00:00+00:00,0.42263442646987437,0.0,0.0,0.0,0.42263442646987437,0.0,0.0
2021-01-05 12:00:00+00:00,0.13683283419136227,0.0,0.0,0.0,0.13683283419136227,0.0,0.0
2021-01-05 13:00:00+00:00,0.03962989604953339,0.0,0.0,0.0,0.03962989604953339,0.0,0.0
2021-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 09:00:00+00:00,0.2901984391205317,0.0,0.0,0.0,0.0,0.2901984391205317,0.0
2021-01-06 10:00:00+00:00,0.4819921967969327,0.0,0.0,0.0,0.0,0.4819921967969327,0.0
2021-01-06 11:00:00+00:00,0.19680745405704497,0.0,0.0,0.0,0.0,0.19680745405704497,0.0
2021-01-06 12:00:00+00:00,0.05519810498839129,0.0,0.0,0.0,0.0,0.05519810498839129,0.0
2021-01-06 13:00:00+00:00,0.17275280696618395,0.0,0.0,0.0,0.0,0.17275280696618395,0.0
2021-01-06 14:00:00+00:00,0.0047921705402652545,0.0,0.0,0.0,0.0,0.0047921705402652545,0.0
2021-01-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 08:00:00+00:00,0.3133925447398975,0.0,0.0,0.0,0.3133925447398975,0.0,0.0
2021-01-07 09:00:00+00:00,0.27709374370522966,0.0,0.0,0.0,0.27709374370522966,0.0,0.0
2021-01-07 10:00:00+00:00,0.39518107446462103,0.0,0.0,0.0,0.2687168851787512,0.12646418928586983,0.0
2021-01-07 11:00:00+00:00,0.471920911553747,0.0,0.0,0.0,0.0,0.471920911553747,0.0
2021-01-07 12:00:00+00:00,0.23972434280425564,0.0,0.0,0.0,0.0,0.23972434280425564,0.0
2021-01-07 13:00:00+00:00,0.02886233763371006,0.0,0.0,0.0,0.02886233763371006,0.0,0.0
2021-01-07 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 07:00:00+00:00,0.06506954606876889,0.0,0.0,0.0,0.06506954606876889,0.0,0.0
2021-01-08 08:00:00+00:00,0.43755893806980917,0.0,0.0,0.0,0.2254102474593445,0.21214869061046468,0.0
2021-01-08 09:00:00+00:00,0.7481481156586135,0.0,0.0,0.0,0.25991497861999124,0.48823313703862226,0.0
2021-01-08 10:00:00+00:00,1.1417424914157437,0.0,0.0,0.0,1.1417424914157437,0.0,0.0
2021-01-08 11:00:00+00:00,1.1015148019191072,0.0,0.0,0.0,0.7589660607152865,0.34254874120382073,0.0
2021-01-08 12:00:00+00:00,1.2668824560054803,0.0,0.0,0.0,0.4028582066243558,0.8640242493811245,0.0
2021-01-08 13:00:00+00:00,0.2889158712289189,0.0,0.0,0.0,0.2889158712289189,0.0,0.0
2021-01-08 14:00:00+00:00,0.021635695933715903,0.0,0.0,0.0,0.021635695933715903,0.0,0.0
2021-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 07:00:00+00:00,0.1302686260509421,0.0,0.0,0.0,0.0,0.1302686260509421,0.0
2021-01-09 08:00:00+00:00,0.8252349724609499,0.0,0.0,0.0,0.0,0.8252349724609499,0.0
2021-01-09 09:00:00+00:00,1.7801944415637063,0.0,0.6139389321111817,0.0,0.28904067137415446,0.8772148380783702,0.0
2021-01-09 10:00:00+00:00,1.4935556303160034,0.0,0.38978079515969655,0.0,0.22602399127168135,0.8777508438846255,0.0
2021-01-09 11:00:00+00:00,1.4705958547170155,0.0,0.0414235605054285,0.0,0.5535615529379494,0.8756107412736376,0.0
2021-01-09 12:00:00+00:00,1.5163466621832289,0.0,0.40405180406788976,0.0,0.23934461427829487,0.8729502438370442,0.0
2021-01-09 13:00:00+00:00,0.6684615530661656,0.0,0.0,0.0,0.0,0.6684615530661656,0.0
2021-01-09 14:00:00+00:00,0.03612659947184926,0.0,0.0,0.0,0.03612659947184926,0.0,0.0
2021-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 07:00:00+00:00,0.05783147594135063,0.0,0.0,0.0,0.0,0.05783147594135063,0.0
2021-01-10 08:00:00+00:00,0.47183732497806696,0.0,0.0,0.0,0.0,0.47183732497806696,0.0
2021-01-10 09:00:00+00:00,2.3924390837932052,0.0,0.3458129696915897,0.0,1.1715487688720803,0.8750773452295353,0.0
2021-01-10 10:00:00+00:00,2.4831522315776087,0.0,1.1161499044226582,0.0,0.5207922014403569,0.8462101257145936,0.0
2021-01-10 11:00:00+00:00,4.059882665081685,0.0,2.82532424268732,0.0,0.4111457273460762,0.8234126950482885,0.0
2021-01-10 12:00:00+00:00,4.0995752079256675,0.0,2.3626545480149814,0.0,0.9292486551789546,0.8076720047317317,0.0
2021-01-10 13:00:00+00:00,2.0425592358608906,0.0,0.3418927715833191,0.0,0.8865864607422899,0.8140800035352815,0.0
2021-01-10 14:00:00+00:00,0.5046273452463944,0.0,0.0,0.0,0.5046273452463944,0.0,0.0
2021-01-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 07:00:00+00:00,0.03864045643598517,0.0,0.0,0.0,0.0,0.03864045643598517,0.0
2021-01-11 08:00:00+00:00,0.5811954278640699,0.0,0.0,0.0,0.0,0.5811954278640699,0.0
2021-01-11 09:00:00+00:00,0.5837407918945668,0.0,0.0,0.0,0.0,0.5837407918945668,0.0
2021-01-11 10:00:00+00:00,0.761886852691755,0.0,0.0,0.0,0.0,0.761886852691755,0.0
2021-01-11 11:00:00+00:00,0.5759039214804481,0.0,0.0,0.0,0.0,0.5759039214804481,0.0
2021-01-11 12:00:00+00:00,0.41717536933156096,0.0,0.0,0.0,0.0,0.41717536933156096,0.0
2021-01-11 13:00:00+00:00,0.5146579717653962,0.0,0.0,0.0,0.0,0.5146579717653962,0.0
2021-01-11 14:00:00+00:00,0.004788610080739742,0.0,0.0,0.0,0.0,0.004788610080739742,0.0
2021-01-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 08:00:00+00:00,0.016556198293254595,0.0,0.0,0.0,0.0,0.0,0.016556198293254595
2021-01-12 09:00:00+00:00,0.3287711076857782,0.0,0.0,0.0,0.0,0.21512388817122485,0.11364721951455337
2021-01-12 10:00:00+00:00,0.6783160468272617,0.0,0.0,0.0,0.013751764284715626,0.5524230947337707,0.1121411878087752
2021-01-12 11:00:00+00:00,0.6356852583638265,0.0,0.0,0.0,0.0,0.551914848878832,0.08377040948499449
2021-01-12 12:00:00+00:00,0.7933308919352838,0.0,0.0,0.0,0.08309495889627791,0.6727732534709129,0.037462679568093044
2021-01-12 13:00:00+00:00,1.1231425434700173,0.0,0.1517127953924046,0.0,0.24686426535717854,0.7105332984888901,0.01403218423154404
2021-01-12 14:00:00+00:00,0.09841178742885809,0.0,0.0,0.0,0.0,0.09841178742885809,0.0
2021-01-12 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
